trial,run_id,monitored_gpu,task_type,device,num_sample,dense_dim_in,dense_dim_out,read_size_bytes,write_size_bytes,runtime_wall_s,runtime_reported_s,transfer_h2d_s,transfer_d2h_s,gpu_util_avg_pct,gpu_util_max_pct,gpu_sm_clock_avg_ghz,gpu_sm_clock_max_ghz,exit_code,log_file
1,44,0,new_agent,gpu,100,128,128,33554432,33554432,1.3360336311161518,0.4711031913757324,0.002504110336303711,,2.6666666666666665,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0044_new_agent_gpu_samples100_din128_dout128_read33554432_write33554432.log
1,45,0,new_agent,gpu,100,128,128,67108864,67108864,1.3791137589141726,0.5072176456451416,0.002504110336303711,,1.6666666666666667,4.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0045_new_agent_gpu_samples100_din128_dout128_read67108864_write67108864.log
1,46,0,new_agent,gpu,100,128,128,134217728,134217728,1.5011603208258748,0.5939497947692871,0.002503633499145508,,2.1,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0046_new_agent_gpu_samples100_din128_dout128_read134217728_write134217728.log
1,47,0,new_agent,gpu,100,128,128,268435456,268435456,1.644040159881115,0.75341796875,0.002508401870727539,,1.0909090909090908,6.0,1.2954545454545454,1.32,0,/direct/sdcc+u/lchen6/gpu_logs/0047_new_agent_gpu_samples100_din128_dout128_read268435456_write268435456.log
1,48,0,new_agent,gpu,100,128,128,536870912,536870912,2.041959469206631,1.145202398300171,0.0025250911712646484,,1.1428571428571428,6.0,1.3714285714285714,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0048_new_agent_gpu_samples100_din128_dout128_read536870912_write536870912.log
1,49,0,new_agent,gpu,100,256,256,4194304,4194304,1.3259550482034683,0.4461100101470947,0.0026841163635253906,,2.0,6.0,1.35,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0049_new_agent_gpu_samples100_din256_dout256_read4194304_write4194304.log
1,50,0,new_agent,gpu,100,256,256,8388608,8388608,1.3219822756946087,0.4446561336517334,0.0026960372924804688,,2.0,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0050_new_agent_gpu_samples100_din256_dout256_read8388608_write8388608.log
1,51,0,new_agent,gpu,100,256,256,16777216,16777216,1.35763874463737,0.4739668369293213,0.002731800079345703,,1.4444444444444444,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0051_new_agent_gpu_samples100_din256_dout256_read16777216_write16777216.log
1,52,0,new_agent,gpu,100,256,256,33554432,33554432,1.3636265825480223,0.4762120246887207,0.014019489288330078,,2.2222222222222223,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0052_new_agent_gpu_samples100_din256_dout256_read33554432_write33554432.log
1,53,0,new_agent,gpu,100,256,256,67108864,67108864,1.3850379521027207,0.5173647403717041,0.002707242965698242,,2.0,6.0,1.28,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0053_new_agent_gpu_samples100_din256_dout256_read67108864_write67108864.log
1,54,0,new_agent,gpu,100,256,256,134217728,134217728,1.5971312504261732,0.7216455936431885,0.0034275054931640625,,1.0909090909090908,6.0,1.2872727272727273,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0054_new_agent_gpu_samples100_din256_dout256_read134217728_write134217728.log
1,55,0,new_agent,gpu,100,256,256,268435456,268435456,1.633204654790461,0.7510213851928711,0.0033407211303710938,,1.3636363636363635,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0055_new_agent_gpu_samples100_din256_dout256_read268435456_write268435456.log
1,56,0,new_agent,gpu,100,256,256,536870912,536870912,1.8839699858799577,1.0961487293243408,0.0027015209197998047,,1.3846153846153846,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0056_new_agent_gpu_samples100_din256_dout256_read536870912_write536870912.log
1,57,0,new_agent,gpu,100,512,512,4194304,4194304,1.533375296741724,0.43845367431640625,0.0029735565185546875,,1.8,6.0,1.302,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0057_new_agent_gpu_samples100_din512_dout512_read4194304_write4194304.log
1,58,0,new_agent,gpu,100,512,512,8388608,8388608,1.2999849878251553,0.4379091262817383,0.0030155181884765625,,2.5555555555555554,6.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0058_new_agent_gpu_samples100_din512_dout512_read8388608_write8388608.log
1,59,0,new_agent,gpu,100,512,512,16777216,16777216,1.2049679020419717,0.43927669525146484,0.003658294677734375,,1.5,5.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0059_new_agent_gpu_samples100_din512_dout512_read16777216_write16777216.log
1,60,0,new_agent,gpu,100,512,512,33554432,33554432,1.3689985228702426,0.47460365295410156,0.0029358863830566406,,2.3333333333333335,6.0,1.29,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0060_new_agent_gpu_samples100_din512_dout512_read33554432_write33554432.log
1,61,0,new_agent,gpu,100,512,512,67108864,67108864,1.3880665078759193,0.5258944034576416,0.0029900074005126953,,1.8888888888888888,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0061_new_agent_gpu_samples100_din512_dout512_read67108864_write67108864.log
1,62,0,new_agent,gpu,100,512,512,134217728,134217728,1.4850285043939948,0.5986995697021484,0.0029675960540771484,,2.1,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0062_new_agent_gpu_samples100_din512_dout512_read134217728_write134217728.log
1,63,0,new_agent,gpu,100,512,512,268435456,268435456,1.6471660379320383,0.7619578838348389,0.0029807090759277344,,1.4545454545454546,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0063_new_agent_gpu_samples100_din512_dout512_read268435456_write268435456.log
1,64,0,new_agent,gpu,100,512,512,536870912,536870912,1.880662364885211,1.0893490314483643,0.0029442310333251953,,1.3076923076923077,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0064_new_agent_gpu_samples100_din512_dout512_read536870912_write536870912.log
1,65,0,new_agent,gpu,100,1024,1024,4194304,4194304,1.2450102353468537,0.44806742668151855,0.005309104919433594,,1.5,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0065_new_agent_gpu_samples100_din1024_dout1024_read4194304_write4194304.log
1,66,0,new_agent,gpu,100,1024,1024,8388608,8388608,1.3432867182418704,0.46138668060302734,0.004921674728393555,,3.3333333333333335,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0066_new_agent_gpu_samples100_din1024_dout1024_read8388608_write8388608.log
1,67,0,new_agent,gpu,100,1024,1024,16777216,16777216,1.3230541469529271,0.45711493492126465,0.004941701889038086,,2.0,7.0,1.315,1.395,0,/direct/sdcc+u/lchen6/gpu_logs/0067_new_agent_gpu_samples100_din1024_dout1024_read16777216_write16777216.log
1,68,0,new_agent,gpu,100,1024,1024,33554432,33554432,1.3183596646413207,0.46961236000061035,0.005450010299682617,,2.7777777777777777,6.0,1.395,1.395,0,/direct/sdcc+u/lchen6/gpu_logs/0068_new_agent_gpu_samples100_din1024_dout1024_read33554432_write33554432.log
1,69,0,new_agent,gpu,100,1024,1024,67108864,67108864,1.3770696017891169,0.5133123397827148,0.004984855651855469,,2.3333333333333335,6.0,1.2766666666666668,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0069_new_agent_gpu_samples100_din1024_dout1024_read67108864_write67108864.log
1,70,0,new_agent,gpu,100,1024,1024,134217728,134217728,1.4620991246774793,0.5934348106384277,0.005391120910644531,,2.1,7.0,1.329,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0070_new_agent_gpu_samples100_din1024_dout1024_read134217728_write134217728.log
1,71,0,new_agent,gpu,100,1024,1024,268435456,268435456,1.6210907846689224,0.7443509101867676,0.00495600700378418,,2.0,6.0,1.3731818181818183,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0071_new_agent_gpu_samples100_din1024_dout1024_read268435456_write268435456.log
1,72,0,new_agent,gpu,100,1024,1024,536870912,536870912,2.0289446879178286,1.1087965965270996,0.005300998687744141,,1.6428571428571428,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0072_new_agent_gpu_samples100_din1024_dout1024_read536870912_write536870912.log
1,73,0,new_agent,gpu,100,2048,2048,4194304,4194304,1.329553690738976,0.451033353805542,0.01067972183227539,,3.2222222222222223,14.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0073_new_agent_gpu_samples100_din2048_dout2048_read4194304_write4194304.log
1,74,0,new_agent,gpu,100,2048,2048,8388608,8388608,1.3317965678870678,0.4545567035675049,0.010853052139282227,,3.0,14.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0074_new_agent_gpu_samples100_din2048_dout2048_read8388608_write8388608.log
1,75,0,new_agent,gpu,100,2048,2048,16777216,16777216,1.3541444176808,0.4726102352142334,0.010839700698852539,,3.888888888888889,13.0,1.32,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0075_new_agent_gpu_samples100_din2048_dout2048_read16777216_write16777216.log
1,76,0,new_agent,gpu,100,2048,2048,33554432,33554432,1.3680076748132706,0.4758639335632324,0.010690450668334961,,3.2222222222222223,13.0,1.3966666666666667,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0076_new_agent_gpu_samples100_din2048_dout2048_read33554432_write33554432.log
1,77,0,new_agent,gpu,100,2048,2048,67108864,67108864,1.3280611503869295,0.5300905704498291,0.010520696640014648,,2.5555555555555554,13.0,1.2766666666666668,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0077_new_agent_gpu_samples100_din2048_dout2048_read67108864_write67108864.log
1,78,0,new_agent,gpu,100,2048,2048,134217728,134217728,1.4720270931720734,0.6085822582244873,0.010618209838867188,,4.6,13.0,1.329,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0078_new_agent_gpu_samples100_din2048_dout2048_read134217728_write134217728.log
1,79,0,new_agent,gpu,100,2048,2048,268435456,268435456,1.7281465865671635,0.7507655620574951,0.010496854782104492,,2.75,13.0,1.365,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0079_new_agent_gpu_samples100_din2048_dout2048_read268435456_write268435456.log
1,80,0,new_agent,gpu,100,2048,2048,536870912,536870912,1.9950151890516281,1.0987014770507812,0.010451793670654297,,2.5,13.0,1.352142857142857,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0080_new_agent_gpu_samples100_din2048_dout2048_read536870912_write536870912.log
1,81,0,new_agent,gpu,100,4096,4096,4194304,4194304,1.4062415473163128,0.47568202018737793,0.039830684661865234,,5.555555555555555,40.0,1.3916666666666668,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0081_new_agent_gpu_samples100_din4096_dout4096_read4194304_write4194304.log
1,82,0,new_agent,gpu,100,4096,4096,8388608,8388608,1.3648142097517848,0.46778392791748047,0.03991365432739258,,10.333333333333334,40.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0082_new_agent_gpu_samples100_din4096_dout4096_read8388608_write8388608.log
1,83,0,new_agent,gpu,100,4096,4096,16777216,16777216,1.391084898263216,0.49241065979003906,0.04029250144958496,,7.666666666666667,32.0,1.305,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0083_new_agent_gpu_samples100_din4096_dout4096_read16777216_write16777216.log
1,84,0,new_agent,gpu,100,4096,4096,33554432,33554432,1.4130621161311865,0.522503137588501,0.04153609275817871,,7.555555555555555,33.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0084_new_agent_gpu_samples100_din4096_dout4096_read33554432_write33554432.log
1,85,0,new_agent,gpu,100,4096,4096,67108864,67108864,1.3440059581771493,0.5522968769073486,0.04120683670043945,,6.888888888888889,36.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0085_new_agent_gpu_samples100_din4096_dout4096_read67108864_write67108864.log
1,86,0,new_agent,gpu,100,4096,4096,134217728,134217728,1.6194516448304057,0.636955976486206,0.04043102264404297,,9.0,26.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0086_new_agent_gpu_samples100_din4096_dout4096_read134217728_write134217728.log
1,87,0,new_agent,gpu,100,4096,4096,268435456,268435456,1.7127236425876617,0.8089873790740967,0.03990674018859863,,6.916666666666667,27.0,1.28125,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0087_new_agent_gpu_samples100_din4096_dout4096_read268435456_write268435456.log
1,88,0,new_agent,gpu,100,4096,4096,536870912,536870912,2.043923767283559,1.1332995891571045,0.03997063636779785,,7.0,40.0,1.3392857142857142,1.38,0,/direct/sdcc+u/lchen6/gpu_logs/0088_new_agent_gpu_samples100_din4096_dout4096_read536870912_write536870912.log
1,89,0,new_agent,gpu,100,8192,8192,4194304,4194304,1.6250433679670095,0.5822584629058838,0.1651461124420166,,23.636363636363637,100.0,1.369090909090909,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0089_new_agent_gpu_samples100_din8192_dout8192_read4194304_write4194304.log
1,90,0,new_agent,gpu,100,8192,8192,8388608,8388608,1.7605287777259946,0.5898828506469727,0.13521838188171387,,24.833333333333332,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0090_new_agent_gpu_samples100_din8192_dout8192_read8388608_write8388608.log
1,91,0,new_agent,gpu,100,8192,8192,16777216,16777216,1.6680877096951008,0.5958883762359619,0.1648716926574707,,15.818181818181818,74.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0091_new_agent_gpu_samples100_din8192_dout8192_read16777216_write16777216.log
1,92,0,new_agent,gpu,100,8192,8192,33554432,33554432,1.6849450366571546,0.6341073513031006,0.15763473510742188,,21.454545454545453,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0092_new_agent_gpu_samples100_din8192_dout8192_read33554432_write33554432.log
1,93,0,new_agent,gpu,100,8192,8192,67108864,67108864,1.5950551936402917,0.6597306728363037,0.16396021842956543,,14.363636363636363,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0093_new_agent_gpu_samples100_din8192_dout8192_read67108864_write67108864.log
1,94,0,new_agent,gpu,100,8192,8192,134217728,134217728,1.6182513236999512,0.7396531105041504,0.1539897918701172,,18.636363636363637,89.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0094_new_agent_gpu_samples100_din8192_dout8192_read134217728_write134217728.log
1,95,0,new_agent,gpu,100,8192,8192,268435456,268435456,1.8008920587599277,0.8943977355957031,0.14096736907958984,,24.666666666666668,99.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0095_new_agent_gpu_samples100_din8192_dout8192_read268435456_write268435456.log
1,96,0,new_agent,gpu,100,8192,8192,536870912,536870912,2.1782259978353977,1.2439727783203125,0.15594744682312012,,15.066666666666666,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0096_new_agent_gpu_samples100_din8192_dout8192_read536870912_write536870912.log
1,97,0,new_agent,gpu,100,16384,16384,4194304,4194304,2.9370738975703716,1.035691261291504,0.5009088516235352,,37.89473684210526,100.0,1.3957894736842107,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0097_new_agent_gpu_samples100_din16384_dout16384_read4194304_write4194304.log
1,98,0,new_agent,gpu,100,16384,16384,8388608,8388608,2.9457108611240983,1.0278148651123047,0.4908945560455322,,41.26315789473684,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0098_new_agent_gpu_samples100_din16384_dout16384_read8388608_write8388608.log
1,99,0,new_agent,gpu,100,16384,16384,16777216,16777216,2.9539987202733755,1.035154104232788,0.49297404289245605,,42.0,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0099_new_agent_gpu_samples100_din16384_dout16384_read16777216_write16777216.log
1,100,0,new_agent,gpu,100,16384,16384,33554432,33554432,3.0212656892836094,1.0760586261749268,0.47083568572998047,,43.6,100.0,1.40325,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0100_new_agent_gpu_samples100_din16384_dout16384_read33554432_write33554432.log
1,101,0,new_agent,gpu,100,16384,16384,67108864,67108864,2.927975805476308,1.090867280960083,0.4831974506378174,,40.78947368421053,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0101_new_agent_gpu_samples100_din16384_dout16384_read67108864_write67108864.log
1,102,0,new_agent,gpu,100,16384,16384,134217728,134217728,2.94499995931983,1.1683557033538818,0.48824357986450195,,43.94736842105263,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0102_new_agent_gpu_samples100_din16384_dout16384_read134217728_write134217728.log
1,103,0,new_agent,gpu,100,16384,16384,268435456,268435456,2.9581923689693213,1.3389880657196045,0.49056506156921387,,42.15,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0103_new_agent_gpu_samples100_din16384_dout16384_read268435456_write268435456.log
1,104,0,new_agent,gpu,100,16384,16384,536870912,536870912,3.036995269358158,1.7101600170135498,0.5085721015930176,,46.6,100.0,1.40325,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0104_new_agent_gpu_samples100_din16384_dout16384_read536870912_write536870912.log
1,105,0,new_agent,gpu,100,32768,32768,4194304,4194304,8.062263635918498,3.0468313694000244,1.7707595825195312,,64.50943396226415,100.0,1.3870754716981133,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0105_new_agent_gpu_samples100_din32768_dout32768_read4194304_write4194304.log
1,106,0,new_agent,gpu,100,32768,32768,8388608,8388608,8.250762410461903,3.056478977203369,1.7580657005310059,,64.35185185185185,100.0,1.395,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0106_new_agent_gpu_samples100_din32768_dout32768_read8388608_write8388608.log
1,107,0,new_agent,gpu,100,32768,32768,16777216,16777216,8.07898901682347,3.0383172035217285,1.7398169040679932,,66.24528301886792,100.0,1.3972641509433963,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0107_new_agent_gpu_samples100_din32768_dout32768_read16777216_write16777216.log
1,108,0,new_agent,gpu,100,32768,32768,33554432,33554432,8.119078682735562,3.1629481315612793,1.7987143993377686,,65.90196078431373,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0108_new_agent_gpu_samples100_din32768_dout32768_read33554432_write33554432.log
1,109,0,new_agent,gpu,100,32768,32768,67108864,67108864,8.05503342859447,3.0962159633636475,1.736156940460205,,65.65384615384616,100.0,1.3970192307692306,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0109_new_agent_gpu_samples100_din32768_dout32768_read67108864_write67108864.log
1,110,0,new_agent,gpu,100,32768,32768,134217728,134217728,8.102991534397006,3.248396396636963,1.7729582786560059,,65.62264150943396,100.0,1.3947169811320754,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0110_new_agent_gpu_samples100_din32768_dout32768_read134217728_write134217728.log
1,111,0,new_agent,gpu,100,32768,32768,268435456,268435456,8.053962773643434,3.334754228591919,1.7397522926330566,,65.09615384615384,100.0,1.3970192307692306,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0111_new_agent_gpu_samples100_din32768_dout32768_read268435456_write268435456.log
1,112,0,new_agent,gpu,100,32768,32768,536870912,536870912,8.066608257591724,3.6852333545684814,1.7286219596862793,,64.56603773584905,100.0,1.3972641509433963,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0112_new_agent_gpu_samples100_din32768_dout32768_read536870912_write536870912.log
1,113,0,new_training,gpu,100,4,4,4194304,4194304,1.2029926870018244,0.4234278202056885,0.0023229122161865234,7.081031799316406e-05,21.75,99.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0113_new_training_gpu_samples100_din4_dout4_read4194304_write4194304.log
1,114,0,new_training,gpu,100,4,4,8388608,8388608,1.3550081783905625,0.44444727897644043,0.0023424625396728516,6.985664367675781e-05,1.3333333333333333,6.0,1.385,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0114_new_training_gpu_samples100_din4_dout4_read8388608_write8388608.log
1,115,0,new_training,gpu,100,4,4,16777216,16777216,1.2369748866185546,0.44129180908203125,0.0023450851440429688,7.724761962890625e-05,2.0,6.0,1.38,1.38,0,/direct/sdcc+u/lchen6/gpu_logs/0115_new_training_gpu_samples100_din4_dout4_read16777216_write16777216.log
1,116,0,new_training,gpu,100,4,4,33554432,33554432,1.4638581071048975,0.47130703926086426,0.01540684700012207,6.937980651855469e-05,1.3,6.0,1.2855,1.38,0,/direct/sdcc+u/lchen6/gpu_logs/0116_new_training_gpu_samples100_din4_dout4_read33554432_write33554432.log
1,117,0,new_training,gpu,100,4,4,67108864,67108864,1.3772543584927917,0.5063028335571289,0.0023136138916015625,7.224082946777344e-05,1.3333333333333333,6.0,1.3,1.35,0,/direct/sdcc+u/lchen6/gpu_logs/0117_new_training_gpu_samples100_din4_dout4_read67108864_write67108864.log
1,118,0,new_training,gpu,100,4,4,134217728,134217728,1.4770048120990396,0.580125093460083,0.002374410629272461,7.009506225585938e-05,1.3,6.0,1.362,1.38,0,/direct/sdcc+u/lchen6/gpu_logs/0118_new_training_gpu_samples100_din4_dout4_read134217728_write134217728.log
1,119,0,new_training,gpu,100,4,4,268435456,268435456,1.6259685782715678,0.7407932281494141,0.002927064895629883,7.367134094238281e-05,1.5454545454545454,6.0,1.3513636363636363,1.38,0,/direct/sdcc+u/lchen6/gpu_logs/0119_new_training_gpu_samples100_din4_dout4_read268435456_write268435456.log
1,120,0,new_training,gpu,100,4,4,536870912,536870912,1.9069794537499547,1.0879533290863037,0.0022842884063720703,7.724761962890625e-05,1.0769230769230769,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0120_new_training_gpu_samples100_din4_dout4_read536870912_write536870912.log
1,121,0,new_training,gpu,100,8,8,4194304,4194304,1.2282393276691437,0.4271121025085449,0.0023136138916015625,7.033348083496094e-05,1.375,7.0,1.28625,1.32,0,/direct/sdcc+u/lchen6/gpu_logs/0121_new_training_gpu_samples100_din8_dout8_read4194304_write4194304.log
1,122,0,new_training,gpu,100,8,8,8388608,8388608,1.2251738980412483,0.4466121196746826,0.00712895393371582,7.104873657226562e-05,2.0,6.0,1.33875,1.395,0,/direct/sdcc+u/lchen6/gpu_logs/0122_new_training_gpu_samples100_din8_dout8_read8388608_write8388608.log
1,123,0,new_training,gpu,100,8,8,16777216,16777216,1.2149997474625707,0.43760180473327637,0.0024025440216064453,7.390975952148438e-05,1.75,4.0,1.39875,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0123_new_training_gpu_samples100_din8_dout8_read16777216_write16777216.log
1,124,0,new_training,gpu,100,8,8,33554432,33554432,1.3170849066227674,0.4595053195953369,0.002993345260620117,7.104873657226562e-05,1.1111111111111112,6.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0124_new_training_gpu_samples100_din8_dout8_read33554432_write33554432.log
1,125,0,new_training,gpu,100,8,8,67108864,67108864,1.3610833678394556,0.47812318801879883,0.0023076534271240234,6.937980651855469e-05,1.3333333333333333,6.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0125_new_training_gpu_samples100_din8_dout8_read67108864_write67108864.log
1,126,0,new_training,gpu,100,8,8,134217728,134217728,1.4703454868867993,0.5908935070037842,0.002963542938232422,7.200241088867188e-05,1.4,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0126_new_training_gpu_samples100_din8_dout8_read134217728_write134217728.log
1,127,0,new_training,gpu,100,8,8,268435456,268435456,1.6281850785017014,0.7431049346923828,0.002349376678466797,7.2479248046875e-05,1.7272727272727273,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0127_new_training_gpu_samples100_din8_dout8_read268435456_write268435456.log
1,128,0,new_training,gpu,100,8,8,536870912,536870912,1.8839969485998154,1.0830376148223877,0.002348661422729492,9.799003601074219e-05,1.3076923076923077,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0128_new_training_gpu_samples100_din8_dout8_read536870912_write536870912.log
1,129,0,new_training,gpu,100,16,16,4194304,4194304,1.2241048784926534,0.4314441680908203,0.002367734909057617,5.817413330078125e-05,1.5,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0129_new_training_gpu_samples100_din16_dout16_read4194304_write4194304.log
1,130,0,new_training,gpu,100,16,16,8388608,8388608,1.2342065451666713,0.45475339889526367,0.002400636672973633,5.9604644775390625e-05,1.625,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0130_new_training_gpu_samples100_din16_dout16_read8388608_write8388608.log
1,131,0,new_training,gpu,100,16,16,16777216,16777216,1.3449300695210695,0.46042704582214355,0.002334117889404297,5.793571472167969e-05,1.6666666666666667,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0131_new_training_gpu_samples100_din16_dout16_read16777216_write16777216.log
1,132,0,new_training,gpu,100,16,16,33554432,33554432,1.3531248532235622,0.4705543518066406,0.002313375473022461,6.031990051269531e-05,1.6666666666666667,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0132_new_training_gpu_samples100_din16_dout16_read33554432_write33554432.log
1,133,0,new_training,gpu,100,16,16,67108864,67108864,1.374934327788651,0.52768874168396,0.002344369888305664,5.650520324707031e-05,2.3333333333333335,6.0,1.32,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0133_new_training_gpu_samples100_din16_dout16_read67108864_write67108864.log
1,134,0,new_training,gpu,100,16,16,134217728,134217728,1.463009562343359,0.573540449142456,0.0023729801177978516,5.7220458984375e-05,1.6,6.0,1.3965,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0134_new_training_gpu_samples100_din16_dout16_read134217728_write134217728.log
1,135,0,new_training,gpu,100,16,16,268435456,268435456,1.6379511430859566,0.7529072761535645,0.0023190975189208984,6.628036499023438e-05,1.7272727272727273,7.0,1.2818181818181817,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0135_new_training_gpu_samples100_din16_dout16_read268435456_write268435456.log
1,136,0,new_training,gpu,100,16,16,536870912,536870912,1.949224698357284,1.088498592376709,0.002347707748413086,6.103515625e-05,1.1538461538461537,7.0,1.283076923076923,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0136_new_training_gpu_samples100_din16_dout16_read536870912_write536870912.log
1,137,0,new_training,gpu,100,32,32,4194304,4194304,1.22509784437716,0.43906450271606445,0.002385854721069336,6.437301635742188e-05,1.125,5.0,1.2975,1.365,0,/direct/sdcc+u/lchen6/gpu_logs/0137_new_training_gpu_samples100_din32_dout32_read4194304_write4194304.log
1,138,0,new_training,gpu,100,32,32,8388608,8388608,1.2230423539876938,0.4372282028198242,0.002383708953857422,5.9604644775390625e-05,2.0,6.0,1.3725,1.395,0,/direct/sdcc+u/lchen6/gpu_logs/0138_new_training_gpu_samples100_din32_dout32_read8388608_write8388608.log
1,139,0,new_training,gpu,100,32,32,16777216,16777216,1.3049516342580318,0.4355762004852295,0.0024373531341552734,5.7697296142578125e-05,2.2222222222222223,6.0,1.395,1.395,0,/direct/sdcc+u/lchen6/gpu_logs/0139_new_training_gpu_samples100_din32_dout32_read16777216_write16777216.log
1,140,0,new_training,gpu,100,32,32,33554432,33554432,1.3499715104699135,0.4706869125366211,0.0024073123931884766,5.91278076171875e-05,2.111111111111111,6.0,1.2883333333333333,1.395,0,/direct/sdcc+u/lchen6/gpu_logs/0140_new_training_gpu_samples100_din32_dout32_read33554432_write33554432.log
