trial,run_id,task_type,device,num_sample,dense_dim_in,dense_dim_out,read_size_bytes,write_size_bytes,runtime_wall_s,runtime_reported_s,transfer_h2d_total_s,cpu_ghz,cpu_utilization,exit_code,log_file
3,628,new_training,cpu,100,1024,1024,33554432,33554432,1.3410803768783808,0.819812536239624,0.0,2.981,0.809,0,/direct/sdcc+u/lchen6/cpu_logs/0628_new_training_cpu_samples100_din1024_dout1024_read33554432_write33554432.log
3,629,new_training,cpu,100,1024,1024,67108864,67108864,1.372919007204473,0.8566203117370605,0.0,2.947,0.798,0,/direct/sdcc+u/lchen6/cpu_logs/0629_new_training_cpu_samples100_din1024_dout1024_read67108864_write67108864.log
3,630,new_training,cpu,100,1024,1024,134217728,134217728,1.4178171204403043,0.9292759895324707,0.0,2.873,0.79,0,/direct/sdcc+u/lchen6/cpu_logs/0630_new_training_cpu_samples100_din1024_dout1024_read134217728_write134217728.log
3,631,new_training,cpu,100,1024,1024,268435456,268435456,1.6114044040441513,1.0973362922668457,0.0,2.705,0.743,0,/direct/sdcc+u/lchen6/cpu_logs/0631_new_training_cpu_samples100_din1024_dout1024_read268435456_write268435456.log
3,632,new_training,cpu,100,1024,1024,536870912,536870912,1.9461168115958571,1.4010536670684814,0.0,2.448,0.673,0,/direct/sdcc+u/lchen6/cpu_logs/0632_new_training_cpu_samples100_din1024_dout1024_read536870912_write536870912.log
3,633,new_training,cpu,100,2048,2048,4194304,4194304,5.634838410653174,5.085245609283447,0.0,2.171,0.953,0,/direct/sdcc+u/lchen6/cpu_logs/0633_new_training_cpu_samples100_din2048_dout2048_read4194304_write4194304.log
3,634,new_training,cpu,100,2048,2048,8388608,8388608,5.634269637987018,5.0508270263671875,0.0,2.165,0.948,0,/direct/sdcc+u/lchen6/cpu_logs/0634_new_training_cpu_samples100_din2048_dout2048_read8388608_write8388608.log
3,635,new_training,cpu,100,2048,2048,16777216,16777216,5.577394910156727,5.090439796447754,0.0,2.138,0.962,0,/direct/sdcc+u/lchen6/cpu_logs/0635_new_training_cpu_samples100_din2048_dout2048_read16777216_write16777216.log
3,636,new_training,cpu,100,2048,2048,33554432,33554432,5.578935948200524,5.092885971069336,0.0,2.126,0.96,0,/direct/sdcc+u/lchen6/cpu_logs/0636_new_training_cpu_samples100_din2048_dout2048_read33554432_write33554432.log
3,637,new_training,cpu,100,2048,2048,67108864,67108864,5.609866647049785,5.1008524894714355,0.0,2.159,0.952,0,/direct/sdcc+u/lchen6/cpu_logs/0637_new_training_cpu_samples100_din2048_dout2048_read67108864_write67108864.log
3,638,new_training,cpu,100,2048,2048,134217728,134217728,5.670060351490974,5.166488409042358,0.0,2.141,0.945,0,/direct/sdcc+u/lchen6/cpu_logs/0638_new_training_cpu_samples100_din2048_dout2048_read134217728_write134217728.log
3,639,new_training,cpu,100,2048,2048,268435456,268435456,5.849504444748163,5.333236455917358,0.0,2.093,0.928,0,/direct/sdcc+u/lchen6/cpu_logs/0639_new_training_cpu_samples100_din2048_dout2048_read268435456_write268435456.log
3,640,new_training,cpu,100,2048,2048,536870912,536870912,6.248854912817478,5.71256947517395,0.0,2.052,0.9,0,/direct/sdcc+u/lchen6/cpu_logs/0640_new_training_cpu_samples100_din2048_dout2048_read536870912_write536870912.log
3,641,new_training,cpu,100,4096,4096,4194304,4194304,21.698671208694577,21.171431064605713,0.0,2.008,0.989,0,/direct/sdcc+u/lchen6/cpu_logs/0641_new_training_cpu_samples100_din4096_dout4096_read4194304_write4194304.log
3,642,new_training,cpu,100,4096,4096,8388608,8388608,21.892589969560504,21.33125352859497,0.0,1.993,0.987,0,/direct/sdcc+u/lchen6/cpu_logs/0642_new_training_cpu_samples100_din4096_dout4096_read8388608_write8388608.log
3,643,new_training,cpu,100,4096,4096,16777216,16777216,21.789696590043604,21.28605318069458,0.0,1.992,0.989,0,/direct/sdcc+u/lchen6/cpu_logs/0643_new_training_cpu_samples100_din4096_dout4096_read16777216_write16777216.log
3,644,new_training,cpu,100,4096,4096,33554432,33554432,21.81680624373257,21.32970094680786,0.0,1.994,0.99,0,/direct/sdcc+u/lchen6/cpu_logs/0644_new_training_cpu_samples100_din4096_dout4096_read33554432_write33554432.log
3,645,new_training,cpu,100,4096,4096,67108864,67108864,21.93292833585292,21.36291527748108,0.0,1.992,0.985,0,/direct/sdcc+u/lchen6/cpu_logs/0645_new_training_cpu_samples100_din4096_dout4096_read67108864_write67108864.log
3,646,new_training,cpu,100,4096,4096,134217728,134217728,21.950470072217286,21.46096658706665,0.0,1.992,0.986,0,/direct/sdcc+u/lchen6/cpu_logs/0646_new_training_cpu_samples100_din4096_dout4096_read134217728_write134217728.log
3,647,new_training,cpu,100,4096,4096,268435456,268435456,22.14798124600202,21.624945402145386,0.0,1.984,0.981,0,/direct/sdcc+u/lchen6/cpu_logs/0647_new_training_cpu_samples100_din4096_dout4096_read268435456_write268435456.log
3,648,new_training,cpu,100,4096,4096,536870912,536870912,22.514162159524858,21.905348539352417,0.0,1.971,0.969,0,/direct/sdcc+u/lchen6/cpu_logs/0648_new_training_cpu_samples100_din4096_dout4096_read536870912_write536870912.log
3,649,new_training,cpu,100,8192,8192,4194304,4194304,86.67833120562136,86.13021612167358,0.0,2.03,0.997,0,/direct/sdcc+u/lchen6/cpu_logs/0649_new_training_cpu_samples100_din8192_dout8192_read4194304_write4194304.log
3,650,new_training,cpu,100,8192,8192,8388608,8388608,86.86534552555531,86.28495526313782,0.0,2.03,0.997,0,/direct/sdcc+u/lchen6/cpu_logs/0650_new_training_cpu_samples100_din8192_dout8192_read8388608_write8388608.log
3,651,new_training,cpu,100,8192,8192,16777216,16777216,86.7776064472273,86.15934181213379,0.0,2.026,0.996,0,/direct/sdcc+u/lchen6/cpu_logs/0651_new_training_cpu_samples100_din8192_dout8192_read16777216_write16777216.log
3,652,new_training,cpu,100,8192,8192,33554432,33554432,86.80220443475991,86.22172451019287,0.0,2.027,0.996,0,/direct/sdcc+u/lchen6/cpu_logs/0652_new_training_cpu_samples100_din8192_dout8192_read33554432_write33554432.log
3,653,new_training,cpu,100,8192,8192,67108864,67108864,86.90137360617518,86.31502413749695,0.0,2.026,0.996,0,/direct/sdcc+u/lchen6/cpu_logs/0653_new_training_cpu_samples100_din8192_dout8192_read67108864_write67108864.log
3,654,new_training,cpu,100,8192,8192,134217728,134217728,86.99815901461989,86.40321016311646,0.0,2.023,0.995,0,/direct/sdcc+u/lchen6/cpu_logs/0654_new_training_cpu_samples100_din8192_dout8192_read134217728_write134217728.log
3,655,new_training,cpu,100,8192,8192,268435456,268435456,87.4428921090439,86.80468440055847,0.0,2.022,0.994,0,/direct/sdcc+u/lchen6/cpu_logs/0655_new_training_cpu_samples100_din8192_dout8192_read268435456_write268435456.log
3,656,new_training,cpu,100,8192,8192,536870912,536870912,87.62770989816636,86.98694038391113,0.0,2.02,0.992,0,/direct/sdcc+u/lchen6/cpu_logs/0656_new_training_cpu_samples100_din8192_dout8192_read536870912_write536870912.log
3,657,new_training,cpu,100,16384,16384,4194304,4194304,346.98553003463894,346.3466765880585,0.0,2.029,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0657_new_training_cpu_samples100_din16384_dout16384_read4194304_write4194304.log
3,658,new_training,cpu,100,16384,16384,8388608,8388608,346.74201257154346,346.05500841140747,0.0,2.028,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0658_new_training_cpu_samples100_din16384_dout16384_read8388608_write8388608.log
3,659,new_training,cpu,100,16384,16384,16777216,16777216,347.17032924387604,346.515070438385,0.0,2.031,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0659_new_training_cpu_samples100_din16384_dout16384_read16777216_write16777216.log
3,660,new_training,cpu,100,16384,16384,33554432,33554432,347.0580236176029,346.41939640045166,0.0,2.029,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0660_new_training_cpu_samples100_din16384_dout16384_read33554432_write33554432.log
3,661,new_training,cpu,100,16384,16384,67108864,67108864,346.48893805686384,345.85770535469055,0.0,2.028,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0661_new_training_cpu_samples100_din16384_dout16384_read67108864_write67108864.log
3,662,new_training,cpu,100,16384,16384,134217728,134217728,347.01093287114054,346.3581323623657,0.0,2.03,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0662_new_training_cpu_samples100_din16384_dout16384_read134217728_write134217728.log
3,663,new_training,cpu,100,16384,16384,268435456,268435456,346.7017979333177,346.03294920921326,0.0,2.032,0.998,0,/direct/sdcc+u/lchen6/cpu_logs/0663_new_training_cpu_samples100_din16384_dout16384_read268435456_write268435456.log
3,664,new_training,cpu,100,16384,16384,536870912,536870912,347.05582037288696,346.31376814842224,0.0,2.03,0.997,0,/direct/sdcc+u/lchen6/cpu_logs/0664_new_training_cpu_samples100_din16384_dout16384_read536870912_write536870912.log
3,665,new_training,cpu,100,32768,32768,4194304,4194304,1266.8165491288528,1266.0898649692535,0.0,1.949,1.0,0,/direct/sdcc+u/lchen6/cpu_logs/0665_new_training_cpu_samples100_din32768_dout32768_read4194304_write4194304.log
3,666,new_training,cpu,100,32768,32768,8388608,8388608,1266.68046761211,1266.0783908367157,0.0,1.95,1.0,0,/direct/sdcc+u/lchen6/cpu_logs/0666_new_training_cpu_samples100_din32768_dout32768_read8388608_write8388608.log
3,667,new_training,cpu,100,32768,32768,16777216,16777216,1267.3014953220263,1266.7290079593658,0.0,1.954,1.0,0,/direct/sdcc+u/lchen6/cpu_logs/0667_new_training_cpu_samples100_din32768_dout32768_read16777216_write16777216.log
3,668,new_training,cpu,100,32768,32768,33554432,33554432,1267.2005428783596,1266.6333231925964,0.0,1.954,1.0,0,/direct/sdcc+u/lchen6/cpu_logs/0668_new_training_cpu_samples100_din32768_dout32768_read33554432_write33554432.log
3,669,new_training,cpu,100,32768,32768,67108864,67108864,1269.153166294098,1268.5385403633118,0.0,1.952,1.0,0,/direct/sdcc+u/lchen6/cpu_logs/0669_new_training_cpu_samples100_din32768_dout32768_read67108864_write67108864.log
3,670,new_training,cpu,100,32768,32768,134217728,134217728,1267.8257094239816,1267.1004440784454,0.0,1.951,1.0,0,/direct/sdcc+u/lchen6/cpu_logs/0670_new_training_cpu_samples100_din32768_dout32768_read134217728_write134217728.log
3,671,new_training,cpu,100,32768,32768,268435456,268435456,1269.0407212721184,1268.238002538681,0.0,1.95,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0671_new_training_cpu_samples100_din32768_dout32768_read268435456_write268435456.log
3,672,new_training,cpu,100,32768,32768,536870912,536870912,1269.2441494679078,1268.607046365738,0.0,1.953,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0672_new_training_cpu_samples100_din32768_dout32768_read536870912_write536870912.log
